fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,Class
-0.639260205,-0.08050259,-0.199364595,-0.342036206,-0.185119215,0.142915562,-0.569196878,0.22277804,1.41460316,-0.372114179,g
-0.953127669,-0.591416012,-1.501137621,1.901843898,1.906134107,-0.177710374,-0.04606865,0.403601952,0.615543569,-1.553871303,g
-0.661623669,-0.519812911,-0.812797625,0.297978353,0.402169147,-0.228931138,-0.528252759,-0.318584556,-0.781471786,-0.582512109,g
-0.441170996,-0.546833052,-0.392556853,0.278285597,0.475467079,0.326332345,0.273742939,0.340294377,-0.824532079,-0.644856698,g
-0.87659288,-0.622426217,-1.090630522,1.727344202,2.160414585,0.01897567,-0.172563839,0.41782395,1.996606694,0.040585852,g
-0.509238639,-0.159458964,-0.557182895,0.020638711,-0.167020961,0.555416262,0.355188029,0.702864088,1.416556963,0.431246489,g
0.747834,0.243989846,1.529843658,-1.169678965,-1.116274416,-0.967081041,1.097807794,0.707065387,-1.015533594,1.004966573,g
-0.817337018,-0.650651008,-1.348996072,1.116321755,1.083568434,-0.305874607,-0.42275219,0.167042406,0.300647936,-0.836199317,g
-0.277488569,0.097474943,1.540846941,-0.917502288,-0.956104863,0.035724395,0.027703707,0.542720169,-0.864155977,-0.111709438,g
-0.463383388,0.138051487,-0.143924976,-0.58710161,-0.430350566,0.015536743,0.412522737,0.727121188,0.161950886,-1.202639369,g
0.521026836,0.202366728,1.44795384,-0.986426933,-0.84570551,-0.633182466,1.067552166,-0.779080547,-1.012518608,1.682393582,g
-0.751077525,-0.629474238,-1.127237598,1.21259745,1.358661905,0.416406571,0.181674065,-0.554625543,0.014913776,-0.554678509,g
-0.101078276,-0.548664556,-0.382188375,-0.232084987,-0.229459939,0.680479379,0.557155616,-0.367794972,-0.583218213,-0.489323075,g
0.655375216,0.073169353,0.889748826,-1.048787326,-0.957914688,-1.072784145,0.903616863,0.860837735,-1.046936194,1.327849717,g
-0.807057,-0.532971398,-0.821050087,0.739424293,0.8537206,0.08349103,-0.05538652,-0.44281817,-0.700262525,-0.863216644,g
-0.71415208,-0.504670294,-1.099517789,0.979566508,0.992172248,-0.152918342,-0.48553997,-0.365423039,-0.691784551,0.096774933,g
-0.013399523,-0.202869979,0.425494922,-0.942118233,-0.932577132,0.056802183,0.549510335,-0.603802349,-0.968339666,-0.176355651,g
-0.035043032,0.46559098,1.593324137,-1.204688308,-1.154280751,0.719140288,0.566326424,0.677267373,-0.767254994,0.046032138,g
-0.566717037,-0.599276219,-0.918598424,0.431998496,0.430221442,0.432368194,-0.558624075,-0.523103796,-0.927853796,-0.307842649,g
0.747118766,1.059303665,2.065195699,-0.998461395,-0.899095361,-1.683778184,-1.268431289,1.273112415,-1.004741704,2.549316558,g
-0.368179331,-0.292106762,-0.101393055,-0.590930757,-0.649339447,-0.24978597,0.190662516,-0.338059378,1.8000196,-0.665062821,g
0.721519044,0.204552541,0.672857189,-0.899997617,-0.81946304,-1.055766859,-1.321640408,-0.913747787,-0.975856063,1.326110117,g
-0.513638628,-0.289157822,-0.108375908,-0.303197716,-0.319951213,0.112412815,0.11604308,-0.361951566,-0.424117325,-0.352175686,g
-0.649606317,-0.275797651,-0.214811511,-0.136356314,-0.274705576,0.458104411,-0.583844288,0.425751201,-0.911928384,-0.540841998,g
-0.327769775,-0.335092607,-0.041298201,-0.025858073,-0.235794328,0.33571001,0.315206678,-0.74413054,-0.315225353,-0.515095918,g
-0.737624983,-0.654831853,-1.122582363,1.085141559,0.745131073,0.470794324,0.145879089,0.503376804,0.065214635,-0.51371762,g
-0.746111014,-0.66636597,-1.296730478,1.342788445,1.193967788,0.441784707,0.160301004,0.528114053,0.702790465,-0.882793835,g
-0.307245148,0.202426688,0.446866683,-0.963452052,-1.014019278,1.026018959,-0.617452937,-0.792779182,-0.821329374,0.398046892,g
-0.745648354,-0.652509767,-0.96049554,1.062166677,0.849196037,0.122317467,-0.512928862,0.280309429,0.374758378,0.121115951,g
-0.644080365,-0.57064806,-0.727098978,0.446768063,0.402169147,-0.247118943,0.107801706,-0.378118164,-0.297736898,-0.773199034,g
-0.155412476,-0.029198662,0.877687535,-0.85240679,-0.913573964,0.594957171,0.349134943,-0.600479721,-0.936542475,0.050595243,g
-0.529536657,-0.350507769,-0.357430988,0.189668197,0.044728618,0.095741787,0.279923479,-0.522215521,0.266287814,-1.261320092,g
-0.590850883,-0.334362186,-0.447996471,0.278285597,0.030250015,0.093284204,0.324883381,-0.162742768,-0.591186665,0.041803572,g
0.869959664,0.041973818,0.710522274,-0.837637224,-0.914478877,1.239963825,1.611604425,1.099361089,-0.520964675,1.113678193,g
-0.792209398,-1.209063626,-1.299481299,2.22841543,3.208303528,0.076283808,-0.278317355,-0.011990554,1.236573366,-0.986567666,g
-0.407285887,-0.360815433,-0.274059958,0.12511972,0.000387895,0.309784618,0.478747854,0.457580243,-0.149665422,-1.030766888,g
-0.469102901,-0.486704107,-0.477620695,0.134966098,0.140649368,-0.020702054,-0.438599629,0.555059985,-0.706637287,-0.256765316,g
-0.840625801,-0.361300563,-0.594424777,0.920488241,0.914349754,0.03246113,0.020321177,0.22766115,1.40804451,-0.066252352,g
-0.953536037,-0.689128954,-1.139087288,2.385957475,3.365758344,-0.108058581,-0.390361218,-0.423881115,1.771145451,-1.260447616,g
0.543399742,0.010173232,1.243123494,-0.944306317,-0.844800597,0.790623023,1.219349923,0.322985025,-0.770285304,0.484772643,g
-0.330555176,0.11538662,0.754747007,-0.730421109,-0.611333112,0.354210291,0.317394966,0.245585092,-0.353887673,-0.378630988,g
0.24914811,0.09492937,1.374528086,-1.123182181,-1.040261747,0.818431717,0.801794814,-0.899804276,-1.051836026,0.62929326,g
-0.640112349,-0.195751096,-0.643093144,-0.152766943,-0.238509067,0.426699707,-0.554594567,-0.336047556,0.177539171,-0.345966652,g
-0.560917266,-0.324000013,-0.068383206,-0.255606889,-0.287374354,0.66510386,0.002767815,0.383925468,-1.006274099,-0.686794439,g
0.566096038,0.04800252,0.648523006,-1.058086683,-0.896380623,1.427255314,1.41591542,-0.627502477,-0.791432352,0.082978566,g
0.659144949,-0.001573471,0.892076444,-0.7692596,-0.709063687,-0.664945252,1.21523806,0.799863681,-0.960685354,1.247426671,g
-0.41467192,-0.423271914,-0.333308406,-0.139638439,-0.239413979,0.178939847,0.108544861,-0.266171549,-0.522075661,-0.289603612,g
0.719668405,0.578839004,1.66653829,-0.892339323,-0.936196783,0.242806608,0.638522273,-1.411133585,-1.004132577,2.373603575,g
-0.693915435,-0.135425919,-0.281466014,-0.045550829,0.034774578,0.002946484,0.182564282,0.672787588,0.736058755,-0.943693217,g
-0.582133523,-0.191493938,-0.244012532,-0.500672293,-0.591425032,0.213226089,0.14408885,-0.590487832,-0.570767505,-1.069519824,g
-0.956545686,-0.574807101,-1.364019786,1.819243728,1.611132557,-0.189896947,-0.031819289,0.444520205,0.308329065,0.148226948,g
-0.810675661,-0.463417837,-0.644362754,1.087876664,1.128814071,-0.046162954,0.114044993,0.148129357,0.866124593,-0.818428634,g
-0.194070535,-0.251017832,0.535104549,-0.653838171,-0.736211069,-0.07959622,-0.459723665,0.612769029,-0.604660246,-0.342433926,g
-0.328300889,-0.071595809,0.395235894,-0.738626424,-0.766978102,0.378421287,0.192240985,-0.890772683,-0.987609531,0.051197412,g
-0.287003781,-0.787087186,-0.85194392,0.504752288,0.67454788,-0.79595724,-0.4124441,0.205170995,-0.642820707,-0.469665595,g
-0.295494533,-0.300588372,-0.101393055,-0.55428035,-0.589615207,0.856248096,-0.711766963,0.630966656,-0.883490968,0.662011122,g
-0.668377086,-0.284617217,-0.517613397,0.119102489,-0.0276644,0.14890666,-0.50101289,-0.433066355,-0.455608038,-0.738273218,g
-0.815332946,-0.226897573,-0.627857829,0.253669653,0.08183004,0.153693458,-0.443401705,0.318582063,0.834442331,-0.306062904,g
-0.201720945,-0.366925898,-0.540889572,-0.22278563,-0.198692906,0.811906876,0.312543869,-0.489022857,-0.548340908,0.018613366,g
-0.507907312,0.338377735,0.827326355,-0.796610649,-0.762453538,0.140057671,0.348664343,-0.860504124,0.291951596,-1.448802138,g
-0.747916803,-0.647189683,-1.280013952,1.050132215,0.864579553,0.131816744,-0.521431027,0.325630643,1.382576109,-1.437525516,g
-0.822159538,-0.672994272,-1.037941724,1.566520031,1.68171575,0.406979924,0.053414127,-0.27257673,0.218906168,-0.13677306,g
-0.780137754,-0.26117287,-0.759474022,0.74325344,0.486326031,0.350379502,0.123702087,0.333385041,-0.67904652,-0.990702562,g
0.804037724,0.48261961,1.792229639,-0.994085227,-0.980537507,-0.628985151,0.729967602,-0.673961643,-0.986238037,2.198305419,g
0.683212701,-0.33462928,0.067041816,-0.421901271,-0.413157224,-1.455461101,0.823842402,0.559045217,-1.038703403,1.033964368,g
1.523303754,-0.063653839,-0.310878636,-0.289522191,-0.433065304,-3.237190364,1.919251017,-0.610898943,-0.882506404,1.317933997,g
0.808270117,0.464419035,1.03998596,-1.328315052,-1.263775192,0.918130211,1.584752801,0.98387578,-0.810817146,0.29601266,g
-0.762521274,-0.859649647,-1.46664656,2.198876296,2.765801203,-0.237124771,-0.54391784,-0.304991553,1.457625143,-0.930579309,g
0.001025549,-0.47787364,-0.103085868,0.116914405,0.245619245,1.042367377,0.67592513,0.132755003,-0.878702234,-0.234832974,g
1.172791747,0.770798111,2.535162847,-1.461788174,-1.413990705,0.941371685,1.428545135,-1.13780907,-1.036186445,1.704151963,g
-0.689288837,-0.211035437,-0.244858938,-0.082748256,-0.0774346,0.354502499,-0.130558911,-0.666365694,2.369672032,-1.68204637,g
0.186308995,0.132246273,1.186625867,-0.953058653,-0.901810099,0.305436976,0.894626452,0.621661379,-0.752701074,0.713008165,g
0.83401383,1.264840979,1.214345677,-1.246261904,-1.225768857,-0.596014687,1.256241004,2.49028878,-0.93865718,1.276625188,g
-0.582100476,-0.8392142,-1.263509027,0.865239121,0.6546398,0.286965409,-0.078692961,-0.171174175,-0.933604108,-0.671204947,g
1.390879189,-0.067545786,-0.453498113,-0.31085601,-0.37877054,1.276638399,1.853092568,-0.682628322,-0.560592404,1.167967095,g
-0.572637194,-0.567094069,-0.372877904,0.363073851,0.403978973,0.402520804,-0.449572441,0.536761527,-0.816613429,0.706304014,g
0.897424188,-0.477960854,0.266370521,-0.659308381,-0.690965433,-0.205071468,1.246676069,-0.516050415,-0.810686892,0.743036338,g
0.581049864,0.551780706,1.564757922,-0.915861225,-0.88552167,0.885267847,1.359965059,0.542023954,-0.991103391,1.609169803,g
1.03326677,0.303666365,0.847005304,-0.60898245,-0.167925874,-0.233689222,0.933566601,-0.823647927,-0.949272844,2.0026138,g
-0.557303327,-0.270423058,0.289646697,-0.163707363,-0.119965499,0.211180636,0.096615163,-0.391610336,-0.055940327,-0.030028527,g
-0.380130589,-0.030550487,1.112142105,-0.711822396,-0.76969284,0.120055815,0.345303478,-0.634171739,-0.993785082,-1.547288924,g
-0.432068873,0.12428795,-0.152812243,-0.543886952,-0.671057352,-0.363681018,-0.625086453,-1.006853377,2.115030162,-0.475928155,g
-0.7980611,-0.811992376,-1.459875309,2.207628632,1.869032685,-0.001840313,0.005099244,-0.216730662,-0.0125544,-0.759670298,g
-0.753844042,-0.527247946,-1.01487715,0.389330859,0.161462361,-0.432295728,-0.02594856,-0.461851256,-0.553041529,0.181787847,g
-0.561198167,-0.279885831,-0.461538974,0.73231302,0.596725385,0.231194316,0.399053786,-0.755130741,-0.584696974,-1.388102141,g
-0.650557602,-0.519856518,-0.316803481,0.415040845,0.264622412,0.06399927,0.057363242,0.434076976,0.364682883,-0.938099734,g
-0.360092227,-0.248052539,-0.493914018,-0.133074188,0.155127972,0.79963754,0.328552096,-0.700869163,-0.675816998,0.390834243,g
0.593862708,0.027621582,0.201197229,0.023373816,0.509853762,-0.171913518,-0.849760467,-0.776391715,-0.840989999,1.785043364,g
-0.192507878,-0.310187417,0.362437646,-0.657120297,-0.614952763,0.011231327,0.06582815,0.508303127,-0.892034069,-0.195584922,g
-0.744867026,-0.834542774,-1.566734116,1.746489937,1.44643844,0.491329923,-0.020269992,-0.326281336,-0.160698664,-1.468636255,g
-0.569374971,-0.39563582,-0.506821715,0.505299309,0.302628747,-0.202813194,0.051894483,-0.629091768,-0.104632171,-0.226375842,g
-0.636708495,-0.441952169,-0.8227429,0.223583498,0.096308644,-0.140304437,-0.06213178,-0.680333213,1.840153019,-1.180613357,g
-0.34800642,0.027016532,0.0515949,-0.796063628,-0.861089026,0.560003751,0.140849557,0.688728517,-0.081473855,-1.786981719,g
-0.733784435,-0.60752344,-1.160670651,1.161177477,1.193967788,0.340427557,0.164379533,0.255399326,-0.243754461,-1.031462728,g
0.009277889,-0.071835649,0.837483232,-0.790593418,-0.834846557,-0.122706115,0.581164035,-0.229517015,-0.958122424,0.437830206,g
0.709716498,0.036010527,0.877687535,-0.946494401,-0.736211069,-0.714461753,1.173888049,0.834179892,-0.967542821,1.349848967,g
0.415009288,0.011841209,1.046757212,-0.862253168,-0.809509,1.45509779,1.146646219,0.912943447,-0.661255416,0.738192221,g
-0.660363158,-0.791186267,-0.867602439,1.664436788,1.172249882,-0.186255332,-0.515064208,0.288260688,0.425059237,-1.073065932,g
-0.688868666,-0.505313501,-1.132104435,1.145313868,0.957785565,0.517417465,0.102593738,-0.367084353,-0.252680661,0.110557917,g
0.573293231,0.237143508,1.046334008,-0.814662342,-0.673772091,-0.699390265,1.334838967,-0.535275559,-1.022398723,1.216046963,g
-0.451139427,-1.208807433,-1.236847226,1.189075547,1.048276838,-0.608287402,-0.544023725,-0.011990554,-1.059095747,-0.724784627,g
-0.434257065,-0.848546151,-0.613045717,0.822024462,0.471847428,-0.768449199,0.219886746,0.136855471,-1.012863396,1.162159507,g
-0.283637695,-0.575025138,-0.275117966,0.182556924,0.71436404,0.33664575,0.463612197,-0.493473834,-0.897401281,-0.947346377,g
-0.435390109,0.350178947,-0.350448135,-0.307026863,-0.069290386,0.534389146,0.205464831,-1.481187246,-1.023804695,0.799720535,g
-0.60696844,-0.663040917,-0.970440815,0.742706419,0.567768177,0.264918101,0.219845568,0.197930356,-0.576552295,-1.442906233,g
-0.496343177,-0.653338305,-0.697263153,-0.01819978,-0.164306223,-0.074601668,0.273503718,0.234997818,-0.782276293,-0.580812654,g
-0.119079519,-0.133741589,0.787756857,-0.618281806,-0.509077973,0.645215171,0.38745743,-0.646670004,-0.898240268,1.071339005,g
-0.912116182,-0.543775093,-1.113271893,1.657872536,1.809308445,0.085835446,-0.138204192,-0.39304598,-0.241386911,0.379861381,g
-0.480995147,-0.142397628,0.122904638,-0.40494362,-0.313616823,0.285175005,0.191531164,0.449379307,-0.767071106,-0.403159348,g
-0.058976234,0.192347962,1.152769612,-1.21672277,-1.225768857,0.570072241,-0.480924173,0.696041178,-0.814226724,0.233106048,g
-0.403754565,-0.152323728,0.322656546,-0.553733329,-0.575136603,0.252919014,0.265874123,0.659199386,-0.804561144,-0.598650245,g
-0.618147811,-0.670001724,-1.061641103,0.310559836,0.056492484,-0.622130943,0.128594361,-0.320702011,1.220605813,-1.311701585,g
1.141066503,0.486026427,1.360139177,-1.258843387,-1.183237959,0.615281638,1.307501056,0.726837901,-1.013438044,1.512381134,g
-0.766970834,-0.623440085,-1.385391547,1.134920469,0.900776063,-0.029988509,0.135059222,-0.400152178,1.475860641,-0.57373382,g
-0.764829852,-0.667859518,-1.07708802,1.222990849,1.357756992,0.119287292,-0.496485331,-0.380595731,1.46367044,-2.250313477,g
0.852435243,0.720442641,2.044247141,-1.213987665,-1.050215787,-0.571697281,1.107429593,-1.241161027,-0.858198792,1.304525696,g
-0.607889039,-0.223229113,-0.555913286,-0.281863897,-0.442114431,0.082724197,-0.615607795,0.645356706,1.858384685,-2.028312415,g
-0.438727869,-0.524026461,-0.380072359,0.060571243,0.094498819,0.270159256,0.345552504,0.402305552,-1.046890222,-0.314225643,g
-0.457064305,-0.370621612,-0.521422226,0.113632279,0.003102633,-0.458390026,0.185878087,-0.430852871,-0.901764776,0.124488099,g
0.246870219,0.891655599,1.205246808,-1.44318946,-1.41218088,0.638577162,0.810114622,1.019550811,0.02839885,-0.198060506,g
-0.201102492,-0.183415696,0.681744456,-0.494108041,-0.488264981,-1.027922694,0.597344815,-0.526378408,-0.862830455,0.949928305,g
-0.750888685,-0.632586705,-0.719481321,1.035362649,1.093522474,0.301151829,-0.486575289,-0.312933208,2.162906005,0.371323959,g
1.130491422,0.854725711,2.534528042,-1.448112649,-1.394987538,-1.882698856,1.27512577,1.35481928,-0.940427096,1.50207735,g
-0.782318864,-0.821395189,-1.376292678,2.163866953,1.719722085,0.438720751,0.044829608,0.239151102,-0.473422127,-0.886460376,g
-0.747491912,-0.6090933,-1.231557186,0.982848634,0.772278455,-0.292458398,-0.585544329,-0.503211245,-0.741936001,0.029037585,g
-0.661054787,-0.377200856,-0.727098978,0.356509599,0.133410066,-0.314944862,-0.330257816,-0.39427516,0.18374537,-0.444936511,g
-0.460560219,0.113838563,0.699942194,-0.643444772,-0.567897301,0.364557477,-0.427395439,0.743355008,-0.676924153,0.287408331,g
-0.42185495,-0.484016811,-0.600984426,0.500923141,0.28362558,0.37118704,0.175962163,0.455289935,-0.914732666,-0.753742277,g
-0.825025196,-0.630319129,-1.470032186,0.836794029,0.571387828,0.066343687,-0.108515245,-0.226107961,0.675011979,-0.627701565,g
-0.44712184,-0.703862753,-0.69430073,0.271174325,0.03205984,-0.530541629,0.290049212,0.345340737,-0.908660552,-0.947801349,g
-0.663495553,-0.324681376,-0.890878614,0.875632519,1.109810904,-0.028591656,-0.719104393,0.351976389,1.353230749,-0.229078913,g
-0.647191516,-0.67960077,-0.85194392,0.73231302,0.503519373,0.211160368,-0.427430734,-0.147603687,-0.916789906,-0.3562972,g
0.525832833,0.829864128,0.94053321,-1.289476562,-1.234817984,0.696777125,0.619178672,-0.877256504,-0.821658839,-0.02518441,g
-0.794421195,-0.81249931,-1.394913619,2.176448435,1.794829841,0.146300439,-0.42197374,0.206990758,-0.153668803,0.043128345,g
-0.622488788,-0.68525336,-0.970440815,0.554531198,0.489945682,0.624105291,0.183648622,-0.33117885,-0.495431147,-0.583769974,g
-0.739820257,-0.314204735,-0.844961068,0.895872296,0.655544712,0.327105935,0.161138279,-0.647375822,0.866040311,-0.856806887,g
-0.796602305,-0.804764474,-1.178021982,1.988820236,1.984861515,0.0454973,-0.05687087,-0.236359131,1.982163873,-1.039692374,g
0.658880572,0.166608784,1.416848405,-1.054257536,-1.025783143,0.802324835,1.504735197,-0.943516992,-0.998688745,0.201324894,g
0.465250365,0.466877394,1.731288379,-1.248449988,-1.250201501,0.025689686,0.95462593,1.100105319,-0.868013781,0.869853179,g
-0.172334967,-0.388091766,-0.110703525,0.126213762,-0.025854575,0.439659869,0.525711725,0.414693382,-0.508705517,0.080128299,g
-0.818906756,-0.802562308,-1.316621028,2.172072267,2.454511223,0.109296499,-0.338909004,0.082656312,-0.891819533,0.560860072,g
-0.609468219,-0.370779689,-0.345369697,0.339004927,0.43293618,0.103310468,-0.37616676,-0.487294323,-0.699753004,0.325184414,g
-0.573029039,-0.617008016,-0.594424777,0.326423445,0.371402114,-0.240247844,0.150077229,0.379133587,-0.861861216,-0.339489988,g
-0.758758622,-0.846044186,-1.551710402,2.082907846,2.34411187,0.413011559,0.100838794,0.284376287,-0.758374766,-0.584144657,g
0.704842047,0.874223602,1.825451089,-0.936101002,-0.957009776,-0.247544586,-1.006272062,1.228410593,-0.982602431,2.305157005,g
-0.127988081,-0.132427921,0.876417926,-0.689394535,-0.776027229,0.555841905,0.465902448,-0.711999004,-0.92386957,0.675580002,g
0.574752025,0.889208142,2.341547385,-1.530165798,-1.485478811,1.47741197,0.996242614,1.421228614,-0.876212093,0.715470368,g
-0.389426275,-0.622153671,-0.829514151,0.361979809,0.110787248,-0.798641158,0.026242888,0.385932489,-0.79798334,-0.645606064,g
-0.418637576,-0.247387529,-0.421546272,-0.086577403,-0.218600987,-0.024982133,-0.848515339,0.316719087,1.927572309,-0.871700539,g
0.398665122,0.077835329,1.388493791,-1.0455052,-1.035737183,1.245917764,0.905216902,-0.625034514,-1.015085369,0.840668043,g
-0.692697412,-0.592925913,-0.701495185,0.904624632,0.541525708,-0.030853308,-0.608115458,0.172924224,-0.312459381,1.000015404,g
-0.739761244,-0.677229626,-1.258218987,1.459303917,1.756823507,-0.267683256,-0.59937015,0.540934017,2.311532974,-0.098528623,g
-0.83250565,-0.62413235,-1.104173024,1.022234145,0.736081945,0.101315687,-0.357301602,-0.261763786,-0.153036691,-0.666119962,g
0.781216321,0.517892423,1.219000912,-0.646726898,-0.632146105,0.222813197,0.946555148,-1.444479896,-0.789244858,2.392939898,g
-0.094485374,-0.077766235,1.01205455,-0.842560413,-0.805889349,0.39601792,0.607786242,0.224319316,-0.739476507,0.780812421,g
-0.53321197,-0.386058578,-0.265807496,0.36799704,0.48904077,0.412678814,-0.527372346,0.300941409,-0.028322742,-0.562720814,g
-0.552249477,-0.039757067,0.32456096,-0.545528015,-0.624906803,-0.42837204,0.136888678,-0.469312763,-0.025288601,-1.434818431,g
-0.518881319,-0.69295549,-1.197912532,0.360885767,0.076400564,0.205954683,0.250601208,-0.455388457,-0.198288308,0.430042151,g
-0.646953105,-0.357942805,-0.767303282,0.579147142,0.289055056,-0.155828594,-0.452121522,0.529400851,-0.750027045,-1.030552784,g
-0.634756354,-0.301035346,-0.150273024,0.232882855,0.266432238,0.21059791,0.05886916,-0.512843023,-0.741169804,-0.383662446,g
-0.647965763,-0.336569802,-0.363567434,-0.025858073,-0.20321747,0.174674969,0.134474894,-0.557703294,-0.323615214,-0.378818329,g
-0.531748454,-0.269109389,-0.636110291,0.028844026,-0.062051084,0.303376322,0.135382759,-0.855366535,-0.980288515,-0.176302125,g
0.068283537,0.821278951,1.286713423,-1.422402663,-1.366935243,0.511471971,0.685521439,-1.038845669,0.548669861,-0.549486472,g
-0.334539715,-0.598594855,-0.407368965,-0.308120905,-0.32900034,0.749192055,0.005958088,0.316877536,-0.625313097,0.064110597,g
0.126465367,-0.226990239,-0.017810424,-0.6702488,-0.734401244,1.086367407,0.540359135,0.394844044,-1.049296082,0.644401017,g
1.599737042,0.194103154,-0.136730522,-0.218956483,-0.2692761,2.012933713,1.178190113,-0.60270761,-1.016502834,2.155417588,g
-0.375362361,-0.327134284,-0.093140593,-0.43229467,-0.496409195,-0.089149547,0.432701652,0.392313662,-1.04342701,-0.215336073,g
0.615881537,-0.090112537,0.495535051,-0.734250256,-0.587805381,-1.293171088,0.663524833,0.764563166,-0.999431956,1.164180119,g
-0.653675835,-0.649876979,-1.061641103,0.414493824,0.185895005,0.3035959,-0.550086616,0.163518116,-0.975664513,0.479794711,g
-0.778957499,-0.364374874,-0.801159537,0.659559228,0.631112068,0.285301684,0.162922635,0.556197937,-0.39975608,-1.313006285,g
0.001339496,0.077448314,0.429515352,0.084093146,0.336110518,-0.330534892,0.236055761,-1.14870844,-0.991601419,1.910829827,g
-0.600354293,-0.334313127,-0.864216813,0.371826187,0.605774512,-0.480251538,-0.579318689,-0.585883208,0.952969235,-0.665919239,g
0.527475747,-0.500069729,0.021970676,-0.546075036,-0.283754703,-1.850167548,0.670701476,-0.376624903,-0.829592813,0.728798381,g
0.803157254,1.089343608,1.865443791,-0.815209363,-0.841180946,1.01600283,-1.309777378,-1.64128315,-0.890451871,2.561480376,g
-0.816005691,-0.655344238,-1.151148579,1.241589562,1.066375092,0.45486986,0.006177701,0.229293654,0.573356741,-1.696138468,g
-0.00647851,0.42185291,0.35503159,-1.134669622,-1.137087409,-1.032038935,0.570148084,-0.500800899,0.778008062,-0.037602478,g
-0.677719982,-0.405649135,-0.373724311,0.574770974,0.54876501,0.054903679,0.251330637,-0.338597144,-0.674840096,0.539784148,g
0.635872689,0.33841044,1.122510583,-1.137404727,-1.006779976,0.417114288,1.40008759,-1.15200706,-0.318975889,0.86603944,g
0.35841372,-0.462496634,-0.713556476,-0.070166774,-0.162496397,-1.174468973,-0.935235065,0.599905852,-0.008263695,-0.741110104,g
0.623501261,-0.485314126,-0.117686378,0.050177844,0.55871905,-0.406510529,0.95788091,0.234983414,-0.993631842,1.865212162,g
0.128547336,-0.383976332,-0.330345983,-0.391815116,-0.400488446,1.399259134,-0.581997185,-0.472299286,-0.972626541,-0.339530132,g
-0.261935174,0.052286932,0.793046897,-0.847483601,-0.842990771,0.074547454,-0.850740883,0.628820393,-0.751693525,-0.354397021,g
-0.579140397,-0.446089406,-0.520152616,0.239994128,0.16779675,-0.274523952,0.064614396,0.309449639,0.097548164,0.62146506,g
-0.785382805,-0.557587689,-1.146281742,1.423747552,1.615657121,0.249069645,0.192893942,0.172972239,2.009114866,-0.518427921,g
1.518511921,2.180064454,3.153251112,-1.750068236,-1.663746619,1.254640073,2.083960848,-2.543443708,-0.677383871,-0.320327624,g
-0.811929091,-0.285227719,-1.139087288,0.60540415,0.512568501,-0.17072442,-0.546678691,0.623793238,1.422506486,-1.857633566,g
-0.957404911,-0.571318522,-1.696445895,1.808303309,1.531500237,-0.19151,-0.035107603,0.472978605,1.117284095,-0.515470601,g
-0.714742207,-0.17393657,-0.325479146,-0.039533598,-0.080149339,0.08065003,0.150992937,-0.731445017,1.00729263,-1.664863136,g
0.485352461,0.020344623,0.816746275,-0.85240679,-0.899095361,0.718349807,1.178878365,0.471648593,-0.808250385,0.133815031,g
-0.802284051,-0.21755472,-0.865909626,0.985583739,1.305272054,-0.126927077,-0.552404318,-0.473033913,1.107967135,-1.618192344,g
0.382158081,0.351492615,0.67560801,-0.730421109,-0.738020895,1.191376307,0.982191296,-1.093227284,-0.626584985,0.810452529,g
0.229895797,-0.005350948,0.622284408,-0.845295518,-0.886426583,-1.375698591,0.735171649,0.912362467,-0.765956289,0.698234947,g
0.170687146,0.344564513,1.405633521,-0.908749952,-0.947055736,-0.66849059,0.687972478,0.738198213,-1.016740355,1.233175332,g
-0.714326758,-0.48058274,-0.865909626,0.628379032,0.715268953,-0.293338399,-0.524476198,0.407092632,-0.509421911,-0.033280241,g
1.115336953,0.069402777,1.191915907,-1.306434213,-1.252011326,-1.364508564,1.531300539,0.669272901,-0.970040625,0.824931354,g
-0.790054253,-0.634810675,-1.07708802,1.249247856,1.27088537,-0.052713131,0.12653941,-0.494645396,-0.858934342,-1.637956877,g
0.487285718,0.974847327,1.656593015,-1.337067388,-1.229388508,-1.386135296,0.942968787,-1.878562919,-0.90807058,0.822415624,g
-0.76699916,-0.652782312,-1.07708802,1.487201987,1.533310062,0.4048838,0.17156794,-0.565361662,-0.27037982,-0.300402513,g
-0.836058216,-0.629430631,-1.021225198,1.276051885,0.957785565,0.124445683,-0.383712039,0.286335292,0.720439822,-0.573600005,g
-0.496321933,-0.42685861,-0.954782297,0.718090474,0.525237279,0.702133136,0.14776737,-0.43780542,-0.974434767,0.141830573,g
0.038687472,0.115713675,1.094367571,-1.082702628,-1.01492419,0.696998392,0.604588126,0.499569227,-0.933538981,0.40864507,g
-0.149312921,-0.104045053,-0.16169951,-0.362823004,-0.384200016,0.611202557,0.401579337,0.790851294,-0.861861216,1.022255521,g
-0.646381862,-0.322762658,-0.559722115,0.101597817,0.185895005,0.217041677,0.006887522,0.17119569,-0.918697738,-1.434074417,g
-0.700574431,-0.716258113,-1.099517789,1.304496976,1.440104051,0.472013826,0.161442207,0.522198624,-0.50017774,0.499733203,g
-0.425964596,-0.27488735,0.021970676,-0.561938644,-0.442114431,0.059638116,0.041953068,-0.454140071,-0.667653164,-0.834593533,g
-0.284145205,0.155423525,0.460409186,-0.741361529,-0.822177779,-0.371962482,0.469333903,-1.163175313,-0.698032891,-0.120367294,g
